100	Non_repeat	0	1
3.8533884086104	DNA	1	16
20.7756473438256	LINE	1	16
0.179262811590193	Low_complexity	1	16
9.07471682475633	LTR	1	16
52.7374619727282	Non_repeat	1	16
0.0224078514487742	RC	1	16
0.111769166912159	Retroposon	1	16
0.00380055681051099	rRNA	1	16
0.0182503895570731	Satellite	1	16
0.00238258256902593	scRNA	1	16
1.01618593481447	Simple_repeat	1	16
12.1509781803667	SINE	1	16
0.00833421594995303	snRNA	1	16
0.0128582290061197	srpRNA	1	16
0.000704164079104828	tRNA	1	16
0.0318513669753992	Unknown	1	16
4.67355632246598	DNA	10	11
26.9132900143874	LINE	10	11
0.148387764121757	Low_complexity	10	11
5.27726319550887	LTR	10	11
50.3845104990455	Non_repeat	10	11
0.0782374016155271	RC	10	11
0.0167382902494758	rRNA	10	11
0.738365477746537	Simple_repeat	10	11
11.6799413219488	SINE	10	11
0.0682696557366258	snRNA	10	11
0.0214400571734858	tRNA	10	11
3.73802111544339	DNA	11	17
20.6013247487495	LINE	11	17
0.217753715002759	Low_complexity	11	17
9.26574595896469	LTR	11	17
50.2213423844332	Non_repeat	11	17
0.0158271933908852	RC	11	17
0.143352137518786	Retroposon	11	17
0.00839051925071767	rRNA	11	17
0.705273627694469	Satellite	11	17
0.00678695355761887	scRNA	11	17
1.22160740407641	Simple_repeat	11	17
13.7851857425625	SINE	11	17
0.0168468399902211	snRNA	11	17
0.010625558054685	srpRNA	11	17
0.00372690785223653	tRNA	11	17
0.0375085074689556	Unknown	11	17
0.000680685989036079	Unspecified	11	17
17.3877417240249	LINE	12	5
62.8154703375942	LTR	12	5
10.3408718452966	Non_repeat	12	5
0.655522779416585	Simple_repeat	12	5
8.80039331366765	SINE	12	5
3.73150692021495	DNA	13	17
20.0456952488437	LINE	13	17
0.212430560486781	Low_complexity	13	17
9.50639896871922	LTR	13	17
50.5717282996567	Non_repeat	13	17
0.0190307255330554	RC	13	17
0.127498229355071	Retroposon	13	17
0.0110018129836102	rRNA	13	17
0.674664543569417	Satellite	13	17
0.00600303874133293	scRNA	13	17
1.28077199112903	Simple_repeat	13	17
13.7261848387143	SINE	13	17
0.0182172539440103	snRNA	13	17
0.0110052819456104	srpRNA	13	17
0.00545841170730272	tRNA	13	17
0.051821088839874	Unknown	13	17
0.000582785616032321	Unspecified	13	17
8.06404230317274	DNA	14	6
4.32824128476302	LINE	14	6
8.47532314923619	LTR	14	6
58.2231688209949	Non_repeat	14	6
0.602232667450059	Simple_repeat	14	6
20.3069917743831	SINE	14	6
3.78022110660862	DNA	15	17
21.8294331158595	LINE	15	17
0.207362941796339	Low_complexity	15	17
8.42719663213518	LTR	15	17
49.874098922282	Non_repeat	15	17
0.0159438753373148	RC	15	17
0.149145813242469	Retroposon	15	17
0.00410977105937171	rRNA	15	17
0.255268617737281	Satellite	15	17
0.00540564481683125	scRNA	15	17
1.21602942151779	Simple_repeat	15	17
14.1796542914271	SINE	15	17
0.0244272203281125	snRNA	15	17
0.00946450655001705	srpRNA	15	17
0.00340166861333131	tRNA	15	17
0.0179617359025018	Unknown	15	17
0.000874714786285194	Unspecified	15	17
3.0754297807385	DNA	16	11
22.2612567795086	LINE	16	11
0.106300750100872	Low_complexity	16	11
6.1126172184529	LTR	16	11
44.6942800149728	Non_repeat	16	11
1.57150102816808	Retroposon	16	11
0.052502199744943	Satellite	16	11
1.03724253261537	Simple_repeat	16	11
21.0504653088474	SINE	16	11
0.0165284702900747	snRNA	16	11
